player_hp,honor_score,win_streak,action_taken,reward
5,14,1,1,-5.0
49,78,3,2,10.0
9,39,4,0,-5.866667
4,80,10,0,-10.0
22,50,0,0,10.0
9,64,2,2,-10.866667
43,12,7,2,10.0
1,37,10,0,-10.0
12,73,4,2,-9.266666
39,96,0,0,10.0
1,25,3,0,-10.0
83,75,7,2,0.84000015
64,82,7,1,10.0
62,14,1,1,10.0
100,4,8,0,-10.0
72,1,9,0,-0.64
16,77,0,2,-7.133333
8,92,9,2,-11.4
74,64,7,2,3.72
14,76,7,0,-3.2
23,59,5,0,10.0
37,95,0,2,10.0
34,97,8,1,10.0
93,55,9,1,-12.360001
94,77,2,1,-12.68
48,37,0,0,10.0
68,56,6,2,10.0
61,50,9,1,10.0
59,40,4,2,10.0
49,78,1,1,10.0
77,69,0,2,2.76
74,92,5,1,-6.2799997
8,100,0,0,-6.4
33,82,5,0,10.0
75,51,0,0,-1.6
98,0,6,1,-15.0
34,84,6,0,10.0
0,17,9,2,-15.0
39,26,3,0,10.0
63,91,6,0,10.0
21,71,7,0,10.0
59,94,7,2,10.0
63,75,2,0,10.0
92,41,7,2,-2.04
71,5,2,1,-5.32
10,89,10,1,-0.3333335
100,79,4,2,-5.0
13,93,0,0,-3.7333333
59,82,6,1,10.0
29,81,9,2,5.0
34,23,7,2,10.0
84,44,3,1,-9.48
36,83,6,1,10.0
4,70,6,2,-15.0
82,6,5,2,1.1600001
77,15,4,0,-2.24
25,57,9,0,10.0
61,56,3,1,10.0
3,41,4,1,-5.0
88,13,6,1,-10.76
41,55,7,0,10.0
88,11,3,2,-0.7600002
17,92,4,2,-6.6
39,14,10,1,10.0
71,7,5,2,4.68
38,57,10,0,10.0
13,52,8,2,-8.733334
31,8,9,0,10.0
50,45,5,0,10.0
37,91,6,0,10.0
96,90,7,0,-10.0
22,6,2,0,10.0
62,43,4,0,10.0
14,13,3,1,1.8
96,74,0,0,-10.0
24,95,3,2,5.0
16,91,1,2,-7.133333
96,5,3,1,-15.0
65,34,1,1,10.0
77,69,3,0,-2.24
52,60,3,2,10.0
50,23,10,0,10.0
38,72,2,0,10.0
50,1,4,0,10.0
69,77,8,1,10.0
5,50,0,0,-10.0
66,30,6,0,10.0
6,93,9,1,-2.4666667
50,26,0,2,10.0
71,99,9,2,4.68
41,30,0,1,10.0
63,69,1,0,10.0
14,42,9,0,-3.2
28,81,5,2,5.0
32,51,10,0,10.0
93,13,8,0,-7.36
26,58,2,0,10.0
35,19,4,1,10.0
28,51,7,0,10.0
37,74,9,0,10.0
56,100,5,1,10.0
96,39,2,2,-5.0
100,67,1,1,-15.0
26,43,2,1,15.0
54,5,5,1,10.0
32,86,4,0,10.0
67,56,7,2,10.0
85,57,9,0,-4.8
65,71,1,1,10.0
9,29,1,0,-5.866667
4,99,3,2,-15.0
73,51,8,2,4.04
96,10,4,1,-15.0
37,46,6,1,10.0
12,4,6,0,-4.266667
30,2,5,0,10.0
46,14,5,1,10.0
99,1,8,1,-15.0
87,1,3,1,-10.440001
51,71,1,2,10.0
55,53,6,1,10.0
14,45,5,2,-8.2
28,93,3,0,10.0
7,40,0,1,-1.9333334
4,68,3,1,-5.0
28,29,5,2,5.0
46,43,10,1,10.0
67,9,2,1,10.0
75,96,0,2,3.4
44,87,1,0,10.0
1,82,5,2,-15.0
26,29,0,2,5.0
94,88,5,0,-7.68
35,74,0,1,10.0
35,48,0,0,10.0
25,34,5,1,15.0
42,64,0,1,10.0
26,16,8,1,15.0
68,30,1,0,10.0
19,69,8,1,4.4666667
10,76,4,1,-0.3333335
73,51,4,1,-5.96
37,25,9,2,10.0
5,99,7,0,-10.0
71,4,0,2,4.68
22,13,8,1,15.0
46,50,0,2,10.0
89,14,4,2,-1.0799999
45,11,7,1,10.0
11,45,0,1,0.19999981
89,63,4,2,-1.0799999
12,71,2,2,-9.266666
61,58,7,1,10.0
81,94,2,2,1.48
88,25,7,1,-10.76
96,28,10,0,-10.0
59,3,10,0,10.0
42,49,1,2,10.0
75,91,9,0,-1.6
99,24,2,0,-10.0
67,39,0,1,10.0
4,31,0,1,-5.0
36,99,3,1,10.0
71,74,4,2,4.68
91,36,2,0,-6.72
30,9,1,1,10.0
8,37,0,2,-11.4
50,60,2,1,10.0
28,99,0,2,5.0
77,26,9,1,-7.24
39,80,9,0,10.0
40,6,5,0,10.0
85,72,10,0,-4.8
10,98,2,0,-5.3333335
22,8,3,0,10.0
0,58,7,1,-5.0
45,35,9,2,10.0
100,29,4,1,-15.0
20,94,10,1,15.0
89,18,4,0,-6.08
35,40,7,2,10.0
53,54,9,0,10.0
86,86,9,0,-5.12
56,83,10,0,10.0
0,5,9,1,-5.0
62,87,3,1,10.0
53,21,7,2,10.0
54,69,9,1,10.0
39,23,4,0,10.0
14,61,5,2,-8.2
20,41,0,2,5.0
46,21,8,2,10.0
72,81,3,0,-0.64
52,15,0,0,10.0
8,99,6,2,-11.4
73,12,9,2,4.04
51,36,3,1,10.0
56,51,4,0,10.0
25,23,10,1,15.0
40,82,6,0,10.0
34,83,6,0,10.0
62,90,8,2,10.0
24,16,8,0,10.0
89,15,6,2,-1.0799999
74,0,9,2,3.72
37,84,8,1,10.0
1,90,4,2,-15.0
6,0,1,2,-12.466667
81,29,8,1,-8.52
90,83,5,0,-6.4
33,23,5,0,10.0
90,45,8,0,-6.4
16,1,0,2,-7.133333
42,14,1,0,10.0
58,28,10,1,10.0
50,98,2,0,10.0
53,61,0,2,10.0
23,12,3,1,15.0
24,82,1,1,15.0
70,64,2,2,10.0
51,44,7,2,10.0
69,46,10,0,10.0
87,15,3,2,-0.44000006
32,2,8,2,10.0
48,69,5,1,10.0
28,94,0,0,10.0
62,4,5,0,10.0
21,25,6,1,15.0
25,91,3,1,15.0
27,14,7,1,15.0
84,72,9,0,-4.48
48,54,2,2,10.0
70,21,6,0,10.0
80,36,6,0,-3.2
83,84,3,0,-4.16
48,28,0,2,10.0
19,25,9,1,4.4666667
85,69,9,1,-9.8
91,10,5,2,-1.7199998
62,99,9,0,10.0
60,19,6,0,10.0
48,83,2,2,10.0
70,90,4,0,10.0
0,69,7,0,-10.0
95,32,6,1,-15.0
12,29,1,1,0.7333331
93,49,3,1,-12.360001
86,33,6,0,-5.12
50,4,10,1,10.0
55,79,8,1,10.0
82,11,6,2,1.1600001
61,75,7,0,10.0
31,74,9,2,10.0
29,51,8,0,10.0
28,50,10,2,5.0
48,20,0,2,10.0
44,70,2,2,10.0
92,57,5,1,-12.04
29,97,7,1,15.0
15,63,10,1,2.3333333
39,92,6,0,10.0
18,5,5,2,-6.0666666
17,99,3,2,-6.6
0,97,7,0,-10.0
77,48,9,0,-2.24
46,71,3,1,10.0
65,36,5,2,10.0
91,9,2,2,-1.7199998
93,79,6,1,-12.360001
37,65,5,1,10.0
50,55,6,1,10.0
62,82,4,0,10.0
3,70,4,2,-15.0
0,65,1,0,-10.0
7,44,5,2,-11.933333
28,86,0,1,15.0
54,94,6,0,10.0
2,67,2,2,-15.0
31,63,1,2,10.0
9,15,10,0,-5.866667
73,9,6,2,4.04
82,20,8,0,-3.84
33,91,0,0,10.0
96,11,5,1,-15.0
86,12,7,1,-10.12
54,80,1,1,10.0
91,81,4,1,-11.719999
31,9,3,0,10.0
49,91,9,0,10.0
6,12,2,1,-2.4666667
92,33,9,0,-7.04
7,58,7,1,-1.9333334
64,48,1,2,10.0
56,5,0,1,10.0
66,11,0,2,10.0
87,28,9,2,-0.44000006
86,76,4,0,-5.12
58,25,8,1,10.0
71,67,3,2,4.68
53,78,6,1,10.0
100,15,1,2,-5.0
66,52,2,0,10.0
50,18,9,0,10.0
96,46,10,0,-10.0
91,89,8,2,-1.7199998
7,31,4,1,-1.9333334
33,69,5,0,10.0
34,69,2,2,10.0
95,60,5,1,-15.0
87,4,10,2,-0.44000006
77,58,10,1,-7.24
31,1,9,2,10.0
45,1,7,2,10.0
15,100,9,2,-7.666667
67,2,0,0,10.0
36,69,9,2,10.0
53,94,7,2,10.0
84,42,7,1,-9.48
13,4,6,2,-8.733334
94,49,3,0,-7.68
54,9,0,0,10.0
47,26,9,2,10.0
81,23,1,2,1.48
6,21,9,1,-2.4666667
73,88,2,2,4.04
6,2,4,0,-7.4666667
32,15,2,0,10.0
22,29,7,2,5.0
84,42,5,1,-9.48
18,3,2,2,-6.0666666
18,39,1,2,-6.0666666
35,15,2,1,10.0
28,71,1,2,5.0
59,87,2,1,10.0
81,15,8,1,-8.52
1,90,0,0,-10.0
0,65,2,2,-15.0
46,54,6,2,10.0
68,19,1,1,10.0
19,50,2,0,-0.53333336
10,83,5,0,-5.3333335
1,83,1,0,-10.0
66,82,0,2,10.0
86,56,9,2,-0.119999886
11,50,1,2,-9.8
19,17,10,1,4.4666667
4,76,3,1,-5.0
36,80,4,2,10.0
37,58,0,2,10.0
93,96,3,1,-12.360001
8,27,4,0,-6.4
97,68,3,1,-15.0
52,27,1,0,10.0
43,88,0,0,10.0
98,83,3,1,-15.0
85,84,1,2,0.19999981
23,12,9,1,15.0
80,5,8,1,-8.2
73,28,3,0,-0.96
29,8,2,2,5.0
58,28,6,2,10.0
86,37,10,1,-10.12
95,64,2,1,-15.0
80,55,9,2,1.8
80,29,7,2,1.8
13,95,4,1,1.2666667
8,58,3,2,-11.4
39,86,0,0,10.0
65,57,4,2,10.0
24,9,8,0,10.0
72,20,7,1,-5.64
21,55,3,0,10.0
3,25,8,2,-15.0
25,14,6,0,10.0
57,80,1,2,10.0
28,34,10,0,10.0
97,88,6,2,-5.0
86,14,3,1,-10.12
36,96,4,1,10.0
74,74,0,2,3.72
69,87,10,0,10.0
17,5,3,1,3.4
84,27,1,0,-4.48
41,62,8,2,10.0
99,28,7,0,-10.0
40,47,2,1,10.0
37,62,6,2,10.0
33,57,6,2,10.0
16,20,5,0,-2.1333334
36,75,2,2,10.0
24,21,8,0,10.0
75,26,8,0,-1.6
86,84,5,0,-5.12
85,78,2,0,-4.8
84,56,3,1,-9.48
26,81,4,1,15.0
56,9,8,0,10.0
30,21,2,0,10.0
5,43,8,1,-5.0
90,83,4,1,-11.4
39,82,5,1,10.0
97,27,1,1,-15.0
11,100,1,0,-4.8
52,49,1,2,10.0
70,50,6,1,10.0
9,0,10,0,-5.866667
44,33,10,2,10.0
16,34,5,1,2.8666666
25,89,6,1,15.0
84,60,2,1,-9.48
91,29,3,0,-6.72
61,75,10,0,10.0
45,77,5,2,10.0
63,67,2,2,10.0
1,75,0,0,-10.0
53,87,5,0,10.0
64,39,9,1,10.0
50,94,10,1,10.0
52,64,9,1,10.0
35,36,1,1,10.0
25,63,6,1,15.0
28,0,4,1,15.0
20,14,0,1,15.0
10,12,8,1,-0.3333335
39,28,1,1,10.0
10,54,1,1,-0.3333335
35,44,9,1,10.0
58,3,9,0,10.0
38,63,3,1,10.0
98,14,1,2,-5.0
53,47,9,2,10.0
97,75,5,0,-10.0
54,55,4,0,10.0
23,88,9,0,10.0
21,90,9,2,5.0
68,69,2,0,10.0
55,86,1,0,10.0
32,14,5,1,10.0
35,38,1,2,10.0
19,68,10,2,-5.5333333
82,86,3,0,-3.84
98,78,4,0,-10.0
80,88,10,2,1.8
61,59,7,1,10.0
97,93,0,1,-15.0
72,43,6,2,4.36
25,42,5,0,10.0
65,3,2,0,10.0
72,76,9,2,4.36
72,49,9,2,4.36
39,38,9,0,10.0
16,53,0,2,-7.133333
0,22,1,2,-15.0
88,59,0,2,-0.7600002
60,79,2,2,10.0
42,34,0,0,10.0
41,53,9,0,10.0
24,57,4,0,10.0
38,61,9,1,10.0
34,79,5,0,10.0
2,47,0,2,-15.0
100,6,0,1,-15.0
43,44,3,1,10.0
50,12,3,1,10.0
93,52,7,2,-2.3600001
97,92,9,2,-5.0
11,38,6,1,0.19999981
18,83,6,1,3.9333334
100,92,8,1,-15.0
43,17,7,1,10.0
58,21,10,2,10.0
48,35,10,0,10.0
60,52,2,1,10.0
16,99,3,1,2.8666666
73,71,7,1,-5.96
56,2,4,1,10.0
54,61,4,2,10.0
46,28,7,0,10.0
11,72,7,1,0.19999981
61,7,5,0,10.0
79,93,8,1,-7.88
87,75,3,0,-5.44
82,45,9,0,-3.84
7,91,0,0,-6.9333334
94,55,9,2,-2.6799998
20,48,1,1,15.0
80,42,0,0,-3.2
86,9,3,1,-10.12
100,12,8,1,-15.0
79,56,10,2,2.12
69,1,5,2,10.0
71,64,5,2,4.68
24,85,5,0,10.0
81,96,0,2,1.48
88,79,0,0,-5.76
11,41,2,1,0.19999981
14,57,4,1,1.8
58,92,1,2,10.0
25,9,10,1,15.0
25,62,0,0,10.0
46,70,8,0,10.0
31,60,10,2,10.0
9,0,0,2,-10.866667
15,25,10,2,-7.666667
70,4,10,2,10.0
16,34,10,2,-7.133333
22,12,3,1,15.0
25,26,8,2,5.0
84,11,9,1,-9.48
85,93,1,2,0.19999981
6,49,9,1,-2.4666667
13,95,2,2,-8.733334
78,58,3,1,-7.56
6,30,1,2,-12.466667
8,68,1,2,-11.4
47,36,5,0,10.0
71,1,10,0,-0.32
58,70,10,1,10.0
86,64,9,1,-10.12
92,2,4,2,-2.04
81,19,10,2,1.48
94,1,4,2,-2.6799998
93,41,8,2,-2.3600001
38,42,6,0,10.0
98,20,10,2,-5.0
17,44,8,0,-1.6
58,95,0,1,10.0
16,19,1,1,2.8666666
13,42,4,0,-3.7333333
30,49,9,1,10.0
23,94,6,2,5.0
98,42,7,1,-15.0
59,96,6,1,10.0
44,23,8,0,10.0
97,81,10,1,-15.0
2,83,2,2,-15.0
36,59,10,2,10.0
42,31,4,0,10.0
39,4,5,0,10.0
89,1,9,2,-1.0799999
54,25,6,1,10.0
86,24,6,1,-10.12
38,49,3,0,10.0
14,85,0,2,-8.2
3,38,7,2,-15.0
92,85,9,2,-2.04
85,74,0,2,0.19999981
24,10,0,1,15.0
12,62,8,1,0.7333331
81,67,9,0,-3.52
32,96,9,0,10.0
15,17,2,0,-2.6666667
41,94,8,2,10.0
65,27,9,0,10.0
54,41,10,0,10.0
98,59,9,1,-15.0
41,21,0,2,10.0
33,39,6,0,10.0
29,61,4,0,10.0
12,2,3,2,-9.266666
12,70,10,0,-4.266667
17,62,4,1,3.4
31,19,0,0,10.0
95,70,9,1,-15.0
98,70,6,1,-15.0
38,92,10,2,10.0
45,25,1,2,10.0
28,40,8,2,5.0
61,2,4,0,10.0
92,42,4,2,-2.04
61,16,2,1,10.0
56,83,9,0,10.0
15,97,1,1,2.3333333
55,52,7,1,10.0
9,51,8,2,-10.866667
29,32,2,1,15.0
24,79,10,1,15.0
83,59,7,2,0.84000015
4,86,5,1,-5.0
64,67,10,0,10.0
93,55,8,1,-12.360001
48,63,9,1,10.0
2,96,3,1,-5.0
44,7,2,2,10.0
13,68,6,1,1.2666667
29,32,0,1,15.0
67,24,2,1,10.0
17,70,6,1,3.4
61,6,6,2,10.0
36,58,8,2,10.0
24,32,9,1,15.0
47,40,8,1,10.0
64,32,10,1,10.0
52,28,10,2,10.0
78,38,6,1,-7.56
72,56,10,0,-0.64
14,95,2,2,-8.2
48,100,2,2,10.0
87,92,4,1,-10.440001
67,63,8,1,10.0
11,85,0,1,0.19999981
58,65,0,0,10.0
36,8,8,1,10.0
60,28,6,2,10.0
100,96,10,2,-5.0
42,73,3,1,10.0
69,27,0,2,10.0
38,52,5,0,10.0
55,45,8,0,10.0
62,38,5,0,10.0
45,75,4,1,10.0
87,57,0,2,-0.44000006
10,85,8,2,-10.333334
61,53,8,2,10.0
76,5,0,2,3.08
97,44,3,1,-15.0
24,39,0,2,5.0
70,22,9,1,10.0
51,97,3,2,10.0
3,41,6,0,-10.0
58,37,7,1,10.0
71,15,2,1,-5.32
19,73,2,2,-5.5333333
92,46,9,2,-2.04
62,20,4,2,10.0
53,73,10,0,10.0
73,74,5,0,-0.96
97,20,2,1,-15.0
56,24,5,1,10.0
89,60,9,1,-11.08
40,97,6,0,10.0
2,53,5,1,-5.0
5,94,5,1,-5.0
4,90,1,1,-5.0
4,88,10,2,-15.0
53,59,3,0,10.0
46,41,0,1,10.0
86,60,9,1,-10.12
48,31,4,0,10.0
8,52,9,2,-11.4
98,43,2,1,-15.0
19,10,2,2,-5.5333333
60,46,3,1,10.0
34,89,8,1,10.0
49,59,10,1,10.0
81,35,5,2,1.48
61,100,9,0,10.0
16,59,10,0,-2.1333334
87,32,7,2,-0.44000006
2,96,10,1,-5.0
31,41,4,2,10.0
98,99,5,0,-10.0
12,12,2,0,-4.266667
88,13,10,0,-5.76
72,57,10,1,-5.64
67,100,10,0,10.0
13,39,6,2,-8.733334
100,64,10,1,-15.0
97,4,10,0,-10.0
10,29,8,0,-5.3333335
55,81,8,1,10.0
66,44,6,0,10.0
91,100,2,1,-11.719999
28,57,4,1,15.0
8,38,9,0,-6.4
66,11,8,1,10.0
24,33,10,1,15.0
97,13,8,2,-5.0
75,37,2,0,-1.6
41,15,4,0,10.0
8,60,0,1,-1.4000001
78,58,6,0,-2.56
39,74,1,2,10.0
24,96,9,2,5.0
4,78,9,2,-15.0
10,73,5,2,-10.333334
58,66,9,0,10.0
97,10,5,1,-15.0
87,10,6,1,-10.440001
78,15,2,2,2.44
37,37,7,2,10.0
71,29,4,2,4.68
4,40,9,0,-10.0
47,0,3,1,10.0
89,37,10,1,-11.08
17,97,8,1,3.4
69,59,8,0,10.0
36,18,1,2,10.0
59,97,0,2,10.0
47,58,2,2,10.0
76,99,9,1,-6.92
27,67,7,0,10.0
68,9,3,0,10.0
76,16,4,0,-1.92
80,79,4,1,-8.2
39,84,10,2,10.0
44,91,1,1,10.0
95,71,0,0,-10.0
61,28,7,0,10.0
92,5,9,2,-2.04
57,93,4,2,10.0
66,65,1,1,10.0
55,62,6,0,10.0
39,30,1,1,10.0
97,24,5,0,-10.0
39,86,8,0,10.0
90,20,3,0,-6.4
76,15,4,1,-6.92
32,3,0,0,10.0
5,45,0,2,-15.0
87,7,8,2,-0.44000006
18,5,4,1,3.9333334
79,52,10,0,-2.88
39,63,2,2,10.0
91,90,1,2,-1.7199998
96,50,9,0,-10.0
58,99,6,0,10.0
58,99,3,2,10.0
47,62,2,2,10.0
40,87,1,2,10.0
12,5,10,2,-9.266666
44,61,10,0,10.0
88,32,10,1,-10.76
52,1,9,0,10.0
41,40,9,1,10.0
99,15,3,0,-10.0
62,58,8,0,10.0
26,8,9,1,15.0
37,68,6,2,10.0
59,9,0,2,10.0
6,93,2,0,-7.4666667
4,6,4,1,-5.0
44,92,6,2,10.0
57,65,4,0,10.0
30,19,8,0,10.0
22,62,6,0,10.0
41,3,0,2,10.0
9,27,5,0,-5.866667
31,71,1,0,10.0
52,34,5,2,10.0
29,1,2,1,15.0
38,40,1,0,10.0
30,27,2,0,10.0
81,74,10,0,-3.52
99,99,9,1,-15.0
1,72,3,2,-15.0
77,0,0,1,-7.24
76,26,3,2,3.08
92,66,5,0,-7.04
11,38,4,1,0.19999981
38,72,4,0,10.0
65,39,8,2,10.0
95,27,8,0,-10.0
12,84,8,2,-9.266666
45,91,6,2,10.0
26,23,9,0,10.0
16,81,8,1,2.8666666
94,50,7,0,-7.68
97,55,7,1,-15.0
59,72,4,2,10.0
63,25,8,0,10.0
87,87,7,0,-5.44
34,51,6,1,10.0
69,5,7,1,10.0
82,58,8,2,1.1600001
29,11,6,1,15.0
70,62,8,1,10.0
73,35,7,1,-5.96
95,8,1,0,-10.0
97,73,2,1,-15.0
62,66,5,2,10.0
27,28,5,1,15.0
59,70,6,0,10.0
78,89,1,1,-7.56
93,7,0,1,-12.360001
36,42,10,1,10.0
92,76,4,1,-12.04
21,34,10,2,5.0
67,82,1,2,10.0
19,21,8,2,-5.5333333
95,79,2,1,-15.0
99,78,1,1,-15.0
67,65,6,1,10.0
90,20,5,2,-1.4000001
63,93,7,1,10.0
16,70,8,1,2.8666666
11,94,2,2,-9.8
21,40,7,1,15.0
16,40,3,2,-7.133333
9,48,1,1,-0.8666668
64,98,3,2,10.0
21,3,3,2,5.0
89,97,7,1,-11.08
81,64,9,1,-8.52
49,9,7,1,10.0
13,93,6,0,-3.7333333
63,95,3,2,10.0
46,66,1,2,10.0
28,9,0,2,5.0
75,72,10,2,3.4
35,16,1,0,10.0
98,66,1,2,-5.0
51,90,2,0,10.0
75,52,9,2,3.4
6,34,4,0,-7.4666667
28,3,0,2,5.0
10,67,4,0,-5.3333335
32,95,6,2,10.0
5,10,0,0,-10.0
78,43,3,0,-2.56
31,59,10,1,10.0
50,69,1,2,10.0
74,61,7,1,-6.2799997
57,98,1,0,10.0
86,31,0,1,-10.12
25,45,1,1,15.0
97,22,9,0,-10.0
45,36,3,1,10.0
97,89,4,1,-15.0
28,97,1,1,15.0
3,74,3,1,-5.0
80,57,6,0,-3.2
98,84,4,0,-10.0
12,42,7,1,0.7333331
38,87,9,2,10.0
14,14,8,2,-8.2
28,66,0,1,15.0
28,1,0,0,10.0
74,70,2,1,-6.2799997
31,4,7,0,10.0
1,52,0,2,-15.0
46,44,9,1,10.0
77,92,1,1,-7.24
83,40,0,0,-4.16
21,62,0,0,10.0
74,95,8,2,3.72
26,93,9,2,5.0
66,71,0,1,10.0
80,31,3,1,-8.2
55,1,6,0,10.0
91,9,4,2,-1.7199998
92,42,9,2,-2.04
20,42,4,1,15.0
46,100,6,2,10.0
79,66,5,0,-2.88
100,22,5,0,-10.0
58,97,7,0,10.0
83,81,9,2,0.84000015
5,96,8,0,-10.0
18,96,10,1,3.9333334
56,59,1,2,10.0
68,80,9,2,10.0
2,5,3,0,-10.0
0,12,9,2,-15.0
57,20,8,1,10.0
37,94,9,1,10.0
14,57,0,2,-8.2
33,84,9,2,10.0
60,96,7,2,10.0
34,27,10,2,10.0
63,69,0,2,10.0
24,7,10,1,15.0
23,76,3,1,15.0
11,97,8,1,0.19999981
17,57,3,2,-6.6
14,39,4,1,1.8
79,85,8,1,-7.88
26,0,7,2,5.0
71,76,0,0,-0.32
59,64,2,1,10.0
45,9,3,2,10.0
88,59,2,2,-0.7600002
16,68,8,1,2.8666666
92,19,5,0,-7.04
52,61,2,1,10.0
7,12,7,2,-11.933333
78,57,8,2,2.44
26,36,9,2,5.0
45,9,3,2,10.0
49,2,4,2,10.0
70,33,2,2,10.0
2,33,4,2,-15.0
92,29,1,1,-12.04
63,36,1,0,10.0
43,67,10,0,10.0
52,33,4,0,10.0
23,31,6,2,5.0
59,84,0,0,10.0
2,57,2,2,-15.0
19,23,0,1,4.4666667
45,8,7,1,10.0
14,40,1,2,-8.2
24,23,5,0,10.0
93,24,10,2,-2.3600001
77,35,5,2,2.76
70,7,8,2,10.0
16,92,5,1,2.8666666
83,88,9,0,-4.16
99,58,5,1,-15.0
8,34,10,0,-6.4
37,37,0,1,10.0
47,91,6,2,10.0
59,82,5,0,10.0
62,31,7,1,10.0
85,100,0,1,-9.8
1,50,7,0,-10.0
87,27,7,1,-10.440001
71,55,0,2,4.68
10,98,10,1,-0.3333335
63,7,6,2,10.0
76,40,6,0,-1.92
80,22,6,0,-3.2
71,53,2,2,4.68
20,22,2,0,10.0
17,31,10,0,-1.6
93,9,7,1,-12.360001
63,80,7,1,10.0
81,34,7,2,1.48
94,98,2,0,-7.68
37,62,3,1,10.0
31,66,1,2,10.0
10,35,10,0,-5.3333335
44,92,2,1,10.0
88,48,4,2,-0.7600002
32,45,2,0,10.0
40,26,3,2,10.0
7,30,6,0,-6.9333334
10,33,2,2,-10.333334
85,75,0,1,-9.8
50,100,0,2,10.0
87,58,3,0,-5.44
40,53,0,0,10.0
16,88,5,2,-7.133333
75,65,3,1,-6.6
45,29,4,0,10.0
31,72,5,2,10.0
78,22,1,2,2.44
79,8,0,2,2.12
53,83,9,1,10.0
85,54,1,2,0.19999981
91,0,5,2,-1.7199998
19,55,9,1,4.4666667
32,38,8,2,10.0
73,86,7,0,-0.96
39,17,9,2,10.0
31,41,10,2,10.0
96,95,0,0,-10.0
1,72,4,2,-15.0
96,74,6,2,-5.0
32,64,7,0,10.0
76,74,6,2,3.08
29,32,0,0,10.0
32,29,3,2,10.0
76,4,3,0,-1.92
25,49,8,0,10.0
21,64,5,2,5.0
65,9,5,1,10.0
37,59,4,0,10.0
89,76,4,0,-6.08
45,26,8,0,10.0
14,71,1,2,-8.2
97,27,9,2,-5.0
43,44,4,2,10.0
48,51,0,0,10.0
74,65,4,1,-6.2799997
60,61,3,2,10.0
66,75,3,1,10.0
5,90,3,2,-15.0
8,76,2,0,-6.4
5,59,5,2,-15.0
72,85,2,0,-0.64
94,39,5,1,-12.68
31,14,5,2,10.0
40,94,10,2,10.0
75,6,9,2,3.4
7,38,1,2,-11.933333
71,50,8,0,-0.32
49,98,9,1,10.0
91,6,7,2,-1.7199998
61,11,6,1,10.0
83,13,8,1,-9.16
61,33,7,1,10.0
6,38,8,1,-2.4666667
74,72,7,2,3.72
83,63,2,2,0.84000015
79,96,9,2,2.12
3,11,0,2,-15.0
5,33,10,1,-5.0
57,26,5,1,10.0
21,21,2,0,10.0
25,17,2,0,10.0
2,45,5,1,-5.0
40,43,9,0,10.0
59,17,8,1,10.0
13,36,4,0,-3.7333333
74,6,0,0,-1.28
81,67,9,0,-3.52
11,79,6,0,-4.8
86,85,8,1,-10.12
11,59,9,0,-4.8
12,47,1,1,0.7333331
24,50,8,0,10.0
44,99,4,0,10.0
18,83,0,0,-1.0666667
54,94,3,1,10.0
99,51,7,2,-5.0
44,96,2,1,10.0
7,76,4,2,-11.933333
92,51,1,2,-2.04
52,83,4,1,10.0
54,53,8,0,10.0
31,40,2,0,10.0
50,41,6,1,10.0
43,21,5,2,10.0
81,38,1,1,-8.52
69,22,6,0,10.0
17,47,9,2,-6.6
82,32,3,2,1.1600001
21,40,5,2,5.0
36,29,6,1,10.0
95,77,8,1,-15.0
55,46,6,2,10.0
58,99,2,0,10.0
2,56,8,2,-15.0
27,71,5,0,10.0
73,56,3,1,-5.96
34,61,9,1,10.0
60,85,4,0,10.0
92,56,9,0,-7.04
53,67,0,1,10.0
62,98,3,1,10.0
78,71,2,1,-7.56
96,97,5,1,-15.0
6,85,8,0,-7.4666667
75,24,2,2,3.4
48,88,4,1,10.0
93,39,1,0,-7.36
84,16,8,1,-9.48
30,79,7,2,10.0
57,47,9,0,10.0
60,38,3,1,10.0
23,14,10,2,5.0
19,16,7,0,-0.53333336
36,34,9,0,10.0
3,32,3,2,-15.0
91,17,1,2,-1.7199998
19,29,8,1,4.4666667
59,86,1,1,10.0
23,36,0,2,5.0
49,6,0,2,10.0
48,73,2,1,10.0
50,79,9,2,10.0
95,27,6,0,-10.0
35,86,5,2,10.0
97,97,2,2,-5.0
99,17,4,2,-5.0
65,46,9,1,10.0
78,22,5,0,-2.56
33,19,9,0,10.0
35,30,1,2,10.0
5,13,2,1,-5.0
38,22,3,1,10.0
41,1,7,2,10.0
57,28,10,2,10.0
11,49,0,1,0.19999981
2,72,8,1,-5.0
17,58,0,0,-1.6
39,32,2,2,10.0
20,47,2,1,15.0
14,43,8,1,1.8
96,11,2,0,-10.0
98,82,2,0,-10.0
25,41,1,2,5.0
7,83,3,0,-6.9333334
99,100,10,2,-5.0
93,94,7,0,-7.36
86,34,5,2,-0.119999886
41,40,0,2,10.0
43,84,4,2,10.0
13,54,10,1,1.2666667
77,12,9,2,2.76
1,38,10,1,-5.0
36,90,7,0,10.0
68,88,0,1,10.0
37,65,5,1,10.0
40,34,10,1,10.0
61,71,6,0,10.0
59,32,4,2,10.0
13,88,3,2,-8.733334
88,84,6,0,-5.76
83,35,8,2,0.84000015
1,12,3,2,-15.0
69,55,2,2,10.0
16,45,9,2,-7.133333
88,72,3,0,-5.76
27,98,4,2,5.0
65,45,8,2,10.0
34,99,10,1,10.0
100,43,0,1,-15.0
4,45,8,2,-15.0
64,73,8,1,10.0
39,68,7,2,10.0
